Order_ID,Customer_ID,Restaurant_ID,Order_DateTime,Order_Date,Order_Month,Order_Hour,Day_Type,Cuisine,Meal_Type,Restaurant_Type,City,Payment_Mode,Order_Status,Base_Amount,Discount,Delivery_Fee,Tip_Amount,Total_Amount,Estimated_Delivery_Time,Actual_Delivery_Time,Delivery_Delay,Distance_km,Vehicle_Type,Customer_Rating,Delivery_Partner_Rating,Mood,Hunger_Level,Company,Rainy_Weather,Time_Taken_to_Order_min,Is_Repeat_Customer,Age,Gender,Age_Bucket,Is_Premium
ORD_000087,CUST_00333,REST_0054,2026-01-21 20:20:11,2026-01-21,2026-01,20,Weekday,South Indian,Breakfast,Cloud Kitchen,Hyderabad,Credit Card,Delivered,189.81,28.47,50.5,0,211.84,38,47.0,9.0,8.4,Bike,3.1,3.3,Happy,Low,Friends,True,10,True,48,Female,45-54,False
ORD_000088,CUST_00564,REST_0046,2026-05-11 14:12:15,2026-05-11,2026-05,14,Weekday,Japanese,Snacks,Quick Service,Hyderabad,Cash on Delivery,Delivered,974.37,0.0,57.22,0,1031.59,56,65.0,9.0,3.4,Bike,4.1,2.7,Neutral,Medium,Alone,False,11,True,58,Female,55+,False
ORD_000089,CUST_01200,REST_0004,2025-10-23 07:45:13,2025-10-23,2025-10,7,Weekday,South Indian,Dinner,Cloud Kitchen,Kolkata,Credit Card,Delivered,1094.21,0.0,49.32,0,1143.53,52,54.0,2.0,3.2,Bicycle,1.9,4.6,Tired,Medium,Colleagues,True,10,True,64,Male,55+,False
ORD_000090,CUST_00010,REST_0081,2025-10-22 18:07:36,2025-10-22,2025-10,18,Weekday,Japanese,Breakfast,Casual Dining,Bangalore,Debit Card,Cancelled,390.74,39.07,39.45,10,401.12,50,,,5.2,Bike,,,Happy,Very High,Friends,False,14,True,23,Male,18-24,False
ORD_000091,CUST_01176,REST_0141,2025-12-20 07:49:51,2025-12-20,2025-12,7,Weekend,Continental,Snacks,Quick Service,Mumbai,Credit Card,Delivered,525.58,52.56,53.54,30,556.56,32,33.0,1.0,9.2,Scooter,,2.8,Neutral,High,Colleagues,False,4,True,62,Female,55+,False
ORD_000092,CUST_01088,REST_0116,2025-12-21 12:59:28,2025-12-21,2025-12,12,Weekend,Chinese,Dinner,Casual Dining,Delhi,Debit Card,Delivered,2161.11,432.22,33.87,50,1812.76,42,57.0,15.0,2.2,Bike,3.1,3.4,Neutral,High,Friends,False,19,True,53,Male,45-54,False
ORD_000093,CUST_01190,REST_0071,2025-10-05 09:59:35,2025-10-05,2025-10,9,Weekend,Indian,Snacks,Quick Service,Hyderabad,UPI,Delivered,311.85,62.37,20.29,0,269.77,39,35.0,-4.0,5.0,Bike,,4.6,Stressed,High,Alone,False,9,True,52,Male,45-54,False
ORD_000094,CUST_00580,REST_0142,2025-09-06 12:03:42,2025-09-06,2025-09,12,Weekend,Thai,Dinner,Quick Service,Ahmedabad,Wallet,Delivered,1193.85,179.08,44.88,20,1079.65,32,44.0,12.0,5.6,Bike,3.8,,Neutral,Medium,Friends,True,12,True,39,Female,35-44,False
ORD_000095,CUST_00183,REST_0016,2026-04-29 08:06:43,2026-04-29,2026-04,8,Weekday,Continental,Lunch,Quick Service,Ahmedabad,Debit Card,Refunded,354.55,17.73,30.68,20,387.5,52,,,6.9,Bike,,,Happy,Low,Family,False,2,True,39,Male,35-44,False
ORD_000096,CUST_00955,REST_0111,2025-06-11 15:26:41,2025-06-11,2025-06,15,Weekday,Chinese,Breakfast,Cafe,Hyderabad,Wallet,Delivered,619.09,0.0,19.01,0,638.1,44,51.0,7.0,3.4,Bike,4.5,2.5,Celebratory,Medium,Family,True,11,True,41,Female,35-44,True
ORD_000097,CUST_01106,REST_0095,2025-11-25 22:18:41,2025-11-25,2025-11,22,Weekday,Chinese,Dinner,Cloud Kitchen,Pune,Debit Card,Delivered,1595.02,159.5,55.48,0,1491.0,27,21.0,-6.0,10.9,Scooter,1.5,4.3,Happy,High,Colleagues,False,3,True,54,Male,45-54,False
ORD_000098,CUST_00343,REST_0056,2025-06-29 15:26:56,2025-06-29,2025-06,15,Weekend,Chinese,Late Night,Cloud Kitchen,Pune,UPI,Delivered,1061.45,0.0,18.52,20,1099.97,26,19.0,-7.0,3.0,Car,2.4,3.9,Neutral,High,Alone,False,17,True,58,Female,55+,False
ORD_000099,CUST_00799,REST_0025,2025-07-10 10:59:47,2025-07-10,2025-07,10,Weekday,Mexican,Breakfast,Fine Dining,Bangalore,Credit Card,Delivered,718.04,0.0,25.0,10,753.04,46,39.0,-7.0,11.5,Bike,,4.7,Neutral,High,Partner,False,5,True,33,Female,25-34,False
ORD_000100,CUST_00798,REST_0107,2025-12-10 13:18:29,2025-12-10,2025-12,13,Weekday,Mexican,Late Night,Cloud Kitchen,Bangalore,Cash on Delivery,Delivered,993.45,0.0,36.69,30,1060.14,34,30.0,-4.0,1.7,Bike,4.7,4.6,Neutral,High,Alone,False,8,True,21,Male,18-24,True
ORD_000101,CUST_00529,REST_0016,2025-04-26 06:21:10,2025-04-26,2025-04,6,Weekend,Continental,Late Night,Quick Service,Ahmedabad,Credit Card,Delivered,2065.71,0.0,40.2,0,2105.91,62,74.0,12.0,4.7,Bike,1.3,,Happy,High,Partner,False,12,True,37,Female,35-44,False
ORD_000102,CUST_00337,REST_0144,2025-10-30 19:36:43,2025-10-30,2025-10,19,Weekday,Japanese,Dinner,Cloud Kitchen,Ahmedabad,UPI,Delivered,2135.87,320.38,26.08,10,1851.57,47,44.0,-3.0,11.5,Bike,1.0,4.6,Happy,High,Family,False,14,True,52,Male,45-54,False
ORD_000103,CUST_00025,REST_0050,2026-03-14 20:32:20,2026-03-14,2026-03,20,Weekend,Mexican,Dinner,Cloud Kitchen,Ahmedabad,UPI,Delivered,363.57,72.71,56.42,30,377.28,26,30.0,4.0,9.9,Bike,3.0,,Happy,Medium,Family,False,6,True,30,Female,25-34,False
ORD_000104,CUST_01109,REST_0052,2026-05-04 12:20:59,2026-05-04,2026-05,12,Weekday,Thai,Dinner,Cloud Kitchen,Bangalore,Debit Card,Delivered,1318.29,0.0,38.31,30,1386.6,39,31.0,-8.0,2.2,Bike,1.1,3.9,Celebratory,Medium,Alone,False,10,True,26,Male,25-34,False
ORD_000105,CUST_00238,REST_0052,2025-12-04 20:19:37,2025-12-04,2025-12,20,Weekday,Thai,Late Night,Cloud Kitchen,Bangalore,UPI,Refunded,2118.72,317.81,52.52,50,1903.43,32,,,11.4,Bike,,,Neutral,High,Partner,False,10,True,22,Other,18-24,False
ORD_000106,CUST_00598,REST_0090,2026-01-04 11:44:15,2026-01-04,2026-01,11,Weekend,Thai,Lunch,Cloud Kitchen,Ahmedabad,UPI,Delivered,388.96,19.45,24.31,0,393.82,19,32.0,13.0,4.2,Bike,,2.6,Happy,High,Partner,False,14,True,49,Male,45-54,True
ORD_000107,CUST_01110,REST_0039,2026-05-30 19:59:57,2026-05-30,2026-05,19,Weekend,Japanese,Lunch,Casual Dining,Hyderabad,Credit Card,Refunded,2341.56,0.0,35.34,0,2376.9,55,,,7.1,Scooter,,,Happy,Medium,Partner,False,5,True,50,Other,45-54,False
ORD_000108,CUST_00252,REST_0060,2025-10-30 16:23:39,2025-10-30,2025-10,16,Weekday,Indian,Lunch,Quick Service,Kolkata,Credit Card,Delivered,1450.97,72.55,58.95,0,1437.37,25,24.0,-1.0,4.9,Scooter,4.5,2.7,Happy,Medium,Friends,False,16,True,23,Female,18-24,False
ORD_000109,CUST_00333,REST_0069,2026-01-18 19:26:44,2026-01-18,2026-01,19,Weekend,Indian,Lunch,Casual Dining,Pune,Cash on Delivery,Delivered,1826.16,0.0,26.4,20,1872.56,34,43.0,9.0,8.0,Bike,4.6,3.8,Happy,High,Partner,False,9,True,48,Female,45-54,False
ORD_000110,CUST_00504,REST_0124,2025-03-25 10:33:28,2025-03-25,2025-03,10,Weekday,Chinese,Dinner,Casual Dining,Ahmedabad,Wallet,Delivered,211.59,10.58,43.79,20,264.8,37,31.0,-6.0,4.3,Bike,1.6,,Happy,Medium,Family,False,19,True,55,Female,55+,True
ORD_000111,CUST_00946,REST_0039,2026-06-02 07:12:36,2026-06-02,2026-06,7,Weekday,Japanese,Snacks,Casual Dining,Hyderabad,Wallet,Cancelled,1423.74,213.56,40.65,30,1280.83,50,,,8.9,Car,,,Celebratory,High,Colleagues,True,7,True,26,Male,25-34,False
ORD_000112,CUST_00582,REST_0142,2025-12-02 07:54:33,2025-12-02,2025-12,7,Weekday,Thai,Dinner,Quick Service,Ahmedabad,Debit Card,Delivered,662.33,0.0,33.09,50,745.42,39,34.0,-5.0,2.1,Scooter,1.9,4.2,Stressed,Low,Friends,False,17,True,29,Male,25-34,False
ORD_000113,CUST_00569,REST_0150,2025-04-04 19:57:32,2025-04-04,2025-04,19,Weekday,Continental,Lunch,Cloud Kitchen,Ahmedabad,Credit Card,Delivered,543.05,0.0,28.55,10,581.6,44,37.0,-7.0,4.7,Bike,1.0,4.7,Neutral,Medium,Friends,False,16,True,42,Male,35-44,False
ORD_000114,CUST_00369,REST_0094,2025-03-01 14:35:29,2025-03-01,2025-03,14,Weekend,Italian,Dinner,Casual Dining,Mumbai,UPI,Delivered,2023.18,202.32,16.43,0,1837.29,51,66.0,15.0,7.0,Bike,,4.8,Happy,Very High,Alone,False,2,True,53,Male,45-54,False
ORD_000115,CUST_00736,REST_0024,2025-08-12 23:37:04,2025-08-12,2025-08,23,Weekday,Indian,Breakfast,Quick Service,Hyderabad,UPI,Delivered,550.66,0.0,21.36,20,592.02,45,50.0,5.0,3.8,Bike,3.7,,Happy,Very High,Friends,False,3,True,54,Female,45-54,False
ORD_000116,CUST_00889,REST_0055,2025-03-12 11:59:30,2025-03-12,2025-03,11,Weekday,Indian,Lunch,Cafe,Chennai,UPI,Delivered,2109.06,0.0,48.82,20,2177.88,39,40.0,1.0,1.8,Scooter,1.8,4.0,Neutral,Very High,Alone,False,15,True,31,Male,25-34,True
ORD_000117,CUST_00444,REST_0035,2026-01-19 12:57:24,2026-01-19,2026-01,12,Weekday,Italian,Breakfast,Fine Dining,Mumbai,Credit Card,Delivered,917.95,137.69,29.17,0,809.43,40,44.0,4.0,4.4,Bike,4.5,4.3,Neutral,High,Alone,False,19,True,55,Female,55+,True
ORD_000118,CUST_00723,REST_0111,2025-05-17 05:41:55,2025-05-17,2025-05,5,Weekend,Chinese,Breakfast,Cafe,Hyderabad,Credit Card,Cancelled,1104.33,0.0,25.29,10,1139.62,40,,,2.4,Bike,,,Celebratory,Medium,Family,False,5,True,52,Male,45-54,False
ORD_000119,CUST_00201,REST_0030,2025-07-02 10:34:25,2025-07-02,2025-07,10,Weekday,South Indian,Breakfast,Casual Dining,Hyderabad,Wallet,Delivered,521.7,26.09,19.04,10,524.65,30,45.0,15.0,10.1,Bike,5.0,3.7,Happy,Medium,Family,False,2,True,40,Male,35-44,False
ORD_000120,CUST_00441,REST_0123,2025-11-02 13:29:43,2025-11-02,2025-11,13,Weekend,Chinese,Late Night,Cafe,Pune,Cash on Delivery,Delivered,945.31,141.8,54.73,20,878.24,49,58.0,9.0,5.8,Bike,4.6,3.5,Tired,Medium,Family,False,16,True,23,Female,18-24,False
ORD_000121,CUST_00120,REST_0090,2025-12-21 05:09:17,2025-12-21,2025-12,5,Weekend,Thai,Lunch,Cloud Kitchen,Ahmedabad,Credit Card,Delivered,1108.85,221.77,56.74,0,943.82,24,39.0,15.0,5.9,Scooter,1.7,,Tired,High,Alone,False,15,True,64,Male,55+,False
ORD_000122,CUST_00322,REST_0141,2025-01-17 23:15:13,2025-01-17,2025-01,23,Weekday,Continental,Breakfast,Quick Service,Mumbai,UPI,Delivered,1361.92,136.19,26.95,10,1262.68,30,25.0,-5.0,2.7,Bike,3.4,4.4,Happy,High,Partner,False,3,True,21,Female,18-24,False
ORD_000123,CUST_00667,REST_0058,2025-09-08 07:47:02,2025-09-08,2025-09,7,Weekday,Japanese,Lunch,Casual Dining,Chennai,Credit Card,Refunded,293.32,29.33,40.54,10,314.53,50,,,2.2,Bike,,,Neutral,Medium,Alone,False,16,True,40,Female,35-44,False
ORD_000124,CUST_00643,REST_0041,2025-08-28 15:34:13,2025-08-28,2025-08,15,Weekday,Indian,Dinner,Quick Service,Delhi,Debit Card,Delivered,1110.56,0.0,31.99,20,1162.55,31,27.0,-4.0,8.1,Bicycle,1.7,4.6,Stressed,Medium,Alone,False,20,True,54,Male,45-54,False
ORD_000125,CUST_01001,REST_0054,2025-11-23 06:36:38,2025-11-23,2025-11,6,Weekend,South Indian,Dinner,Cloud Kitchen,Hyderabad,Wallet,Refunded,2306.56,461.31,23.94,0,1869.19,34,,,7.8,Car,,,Happy,Low,Friends,False,9,True,51,Female,45-54,False
ORD_000126,CUST_00560,REST_0019,2025-11-06 19:56:09,2025-11-06,2025-11,19,Weekday,Continental,Breakfast,Quick Service,Mumbai,UPI,Delivered,2099.42,104.97,19.1,0,2013.55,54,59.0,5.0,4.6,Car,2.7,,Tired,Low,Friends,False,20,True,40,Male,35-44,True
ORD_000127,CUST_00584,REST_0125,2025-06-29 10:40:43,2025-06-29,2025-06,10,Weekend,Chinese,Snacks,Quick Service,Chennai,UPI,Cancelled,1848.29,184.83,22.87,0,1686.33,35,,,2.4,Car,,,Neutral,Low,Colleagues,False,19,True,58,Female,55+,False
ORD_000128,CUST_00847,REST_0011,2026-05-23 12:03:22,2026-05-23,2026-05,12,Weekend,Japanese,Breakfast,Quick Service,Mumbai,Debit Card,Delivered,1658.71,0.0,27.7,0,1686.41,36,44.0,8.0,8.0,Bike,4.7,4.1,Neutral,High,Friends,True,6,True,32,Female,25-34,False
ORD_000129,CUST_00006,REST_0118,2025-11-04 19:24:11,2025-11-04,2025-11,19,Weekday,Indian,Dinner,Casual Dining,Chennai,UPI,Refunded,1813.7,90.68,16.3,0,1739.32,43,,,3.4,Scooter,,,Neutral,High,Colleagues,False,9,True,61,Male,55+,False
ORD_000130,CUST_00419,REST_0107,2025-08-19 21:19:54,2025-08-19,2025-08,21,Weekday,Mexican,Dinner,Cloud Kitchen,Bangalore,UPI,Delivered,1270.58,0.0,18.49,0,1289.07,23,29.0,6.0,3.3,Bike,2.8,2.9,Tired,Medium,Friends,False,15,True,47,Female,45-54,False
ORD_000131,CUST_00540,REST_0082,2026-06-27 11:08:24,2026-06-27,2026-06,11,Weekend,Continental,Lunch,Cloud Kitchen,Mumbai,UPI,Refunded,338.97,0.0,46.0,10,394.97,33,,,4.4,Bike,,,Happy,High,Partner,False,10,True,28,Male,25-34,True
ORD_000132,CUST_00886,REST_0032,2025-07-28 00:21:41,2025-07-28,2025-07,0,Weekday,Japanese,Dinner,Cafe,Delhi,Cash on Delivery,Delivered,511.23,25.56,45.84,0,531.51,21,27.0,6.0,8.3,Bicycle,4.8,,Happy,Medium,Partner,False,8,True,56,Female,55+,False
ORD_000133,CUST_00511,REST_0071,2025-02-22 10:17:24,2025-02-22,2025-02,10,Weekend,Indian,Late Night,Quick Service,Hyderabad,UPI,Delivered,1037.84,0.0,55.94,10,1103.78,32,26.0,-6.0,10.1,Scooter,4.5,2.5,Celebratory,Medium,Partner,False,19,True,54,Male,45-54,False
ORD_000134,CUST_00558,REST_0048,2025-08-11 18:30:13,2025-08-11,2025-08,18,Weekday,Italian,Dinner,Quick Service,Delhi,UPI,Refunded,768.7,192.18,17.11,30,623.63,54,,,8.7,Bike,,,Neutral,Low,Alone,False,11,True,54,Male,45-54,False
ORD_000135,CUST_00324,REST_0109,2025-01-16 15:13:59,2025-01-16,2025-01,15,Weekday,Continental,Breakfast,Fine Dining,Kolkata,UPI,Delivered,1079.09,107.91,40.52,10,1021.7,29,44.0,15.0,2.3,Bike,,4.7,Neutral,Very High,Family,False,17,True,52,Female,45-54,False
ORD_000136,CUST_00807,REST_0072,2025-09-06 20:44:38,2025-09-06,2025-09,20,Weekend,South Indian,Dinner,Quick Service,Chennai,Cash on Delivery,Delivered,1519.26,0.0,51.29,20,1590.55,48,52.0,4.0,11.0,Bike,1.3,3.4,Neutral,Low,Family,False,11,True,64,Male,55+,False
ORD_000137,CUST_00106,REST_0135,2026-01-25 17:29:34,2026-01-25,2026-01,17,Weekend,Chinese,Snacks,Quick Service,Mumbai,Wallet,Delivered,567.52,28.38,33.64,0,572.78,26,27.0,1.0,4.5,Bike,1.3,4.0,Happy,Medium,Alone,True,17,True,20,Female,18-24,False
ORD_000138,CUST_00869,REST_0127,2026-04-23 10:06:51,2026-04-23,2026-04,10,Weekday,Thai,Breakfast,Fine Dining,Delhi,UPI,Delivered,216.6,0.0,41.86,10,268.46,39,41.0,2.0,9.2,Bike,1.1,4.0,Neutral,Very High,Alone,False,15,True,42,Male,35-44,False
ORD_000139,CUST_00041,REST_0102,2025-02-16 04:36:55,2025-02-16,2025-02,4,Weekend,Italian,Dinner,Cloud Kitchen,Chennai,Wallet,Refunded,1787.16,0.0,21.23,0,1808.39,38,,,3.5,Scooter,,,Happy,High,Partner,True,6,True,35,Male,35-44,False
ORD_000140,CUST_00957,REST_0133,2025-01-17 12:16:35,2025-01-17,2025-01,12,Weekday,Indian,Lunch,Cafe,Bangalore,UPI,Delivered,167.6,0.0,56.27,10,233.87,40,41.0,1.0,6.0,Bike,3.7,4.9,Tired,High,Friends,False,14,True,24,Female,18-24,False
ORD_000141,CUST_00030,REST_0003,2025-09-09 21:31:35,2025-09-09,2025-09,21,Weekday,Italian,Dinner,Casual Dining,Kolkata,Wallet,Delivered,1081.9,0.0,24.81,10,1116.71,44,44.0,0.0,9.5,Car,3.8,2.7,Happy,Medium,Family,True,17,True,19,Female,18-24,False
ORD_000142,CUST_00961,REST_0116,2026-04-17 12:10:46,2026-04-17,2026-04,12,Weekday,Chinese,Dinner,Casual Dining,Delhi,Wallet,Delivered,1679.25,83.96,16.63,20,1631.92,45,42.0,-3.0,7.8,Scooter,,3.0,Happy,High,Colleagues,False,7,True,19,Male,18-24,False
ORD_000143,CUST_00276,REST_0075,2025-03-02 13:33:02,2025-03-02,2025-03,13,Weekend,Indian,Breakfast,Casual Dining,Ahmedabad,UPI,Refunded,610.66,0.0,42.95,10,663.61,19,,,11.4,Bike,,,Happy,High,Alone,False,3,True,59,Male,55+,True
ORD_000144,CUST_00607,REST_0134,2025-01-07 20:26:08,2025-01-07,2025-01,20,Weekday,Chinese,Dinner,Cloud Kitchen,Mumbai,Credit Card,Cancelled,323.48,16.17,33.76,0,341.07,23,,,5.0,Car,,,Stressed,High,Family,False,4,True,26,Male,25-34,False
ORD_000145,CUST_00987,REST_0084,2025-06-04 11:00:13,2025-06-04,2025-06,11,Weekday,Chinese,Breakfast,Quick Service,Mumbai,Cash on Delivery,Delivered,1427.34,0.0,32.31,10,1469.65,59,62.0,3.0,1.7,Scooter,,3.1,Neutral,Very High,Partner,False,17,True,30,Female,25-34,False
ORD_000146,CUST_01151,REST_0149,2026-05-15 07:01:00,2026-05-15,2026-05,7,Weekday,Mexican,Dinner,Quick Service,Mumbai,UPI,Refunded,1249.87,62.49,56.62,0,1244.0,44,,,2.0,Car,,,Happy,Low,Alone,False,2,True,59,Male,55+,False
ORD_000147,CUST_00745,REST_0141,2025-01-18 08:33:46,2025-01-18,2025-01,8,Weekend,Continental,Breakfast,Quick Service,Mumbai,Cash on Delivery,Delivered,1033.07,51.65,26.46,30,1037.88,36,45.0,9.0,10.9,Bike,2.7,,Neutral,Medium,Colleagues,True,15,True,49,Female,45-54,False
ORD_000148,CUST_01164,REST_0104,2025-07-03 16:06:58,2025-07-03,2025-07,16,Weekday,Chinese,Late Night,Quick Service,Delhi,UPI,Delivered,362.5,54.38,30.95,20,359.07,41,49.0,8.0,5.2,Bicycle,,,Happy,High,Alone,False,18,True,49,Female,45-54,False
ORD_000149,CUST_00386,REST_0077,2025-09-16 09:52:22,2025-09-16,2025-09,9,Weekday,Italian,Lunch,Fine Dining,Mumbai,Debit Card,Delivered,2070.81,103.54,55.76,30,2053.03,43,47.0,4.0,2.0,Bicycle,,2.8,Happy,Medium,Alone,False,16,True,48,Female,45-54,True
ORD_000150,CUST_00498,REST_0019,2025-09-07 12:44:14,2025-09-07,2025-09,12,Weekend,Continental,Lunch,Quick Service,Mumbai,UPI,Delivered,1555.21,0.0,59.03,0,1614.24,56,69.0,13.0,9.0,Bike,1.6,,Celebratory,Low,Family,False,3,True,30,Female,25-34,False
ORD_000151,CUST_00301,REST_0017,2025-04-06 12:25:24,2025-04-06,2025-04,12,Weekend,South Indian,Breakfast,Quick Service,Bangalore,Debit Card,Delivered,312.77,15.64,26.66,10,333.79,34,43.0,9.0,1.7,Bike,1.8,4.0,Happy,Medium,Partner,False,7,True,45,Male,45-54,False
ORD_000152,CUST_00238,REST_0115,2025-03-26 10:31:54,2025-03-26,2025-03,10,Weekday,Thai,Dinner,Casual Dining,Kolkata,Credit Card,Delivered,1309.38,130.94,41.68,50,1270.12,61,73.0,12.0,8.5,Bike,4.6,4.5,Celebratory,Low,Friends,True,5,True,22,Other,18-24,False
ORD_000153,CUST_01017,REST_0141,2026-06-25 01:58:02,2026-06-25,2026-06,1,Weekday,Continental,Late Night,Quick Service,Mumbai,Cash on Delivery,Refunded,2290.78,0.0,52.57,50,2393.35,35,,,11.6,Bike,,,Happy,Medium,Alone,False,8,True,54,Female,45-54,False
ORD_000154,CUST_00563,REST_0046,2026-05-02 17:17:02,2026-05-02,2026-05,17,Weekend,Japanese,Lunch,Quick Service,Hyderabad,Credit Card,Delivered,2256.12,225.61,30.04,10,2070.55,50,63.0,13.0,3.9,Scooter,1.5,4.4,Neutral,Medium,Friends,False,20,True,39,Female,35-44,False
ORD_000155,CUST_00083,REST_0017,2025-02-03 20:11:59,2025-02-03,2025-02,20,Weekday,South Indian,Lunch,Quick Service,Bangalore,Debit Card,Delivered,2351.12,0.0,23.37,10,2384.49,32,24.0,-8.0,3.1,Bike,1.9,3.9,Celebratory,Medium,Family,False,14,True,29,Female,25-34,True
ORD_000156,CUST_00656,REST_0098,2025-03-20 20:19:10,2025-03-20,2025-03,20,Weekday,Chinese,Dinner,Cloud Kitchen,Mumbai,Wallet,Delivered,1976.89,98.84,31.76,0,1909.81,30,40.0,10.0,1.7,Bike,2.1,4.5,Neutral,High,Colleagues,True,19,True,28,Female,25-34,True
ORD_000157,CUST_00344,REST_0066,2025-12-06 10:24:48,2025-12-06,2025-12,10,Weekend,Continental,Snacks,Quick Service,Hyderabad,UPI,Delivered,324.12,16.21,34.34,20,362.25,29,43.0,14.0,2.5,Bike,2.5,4.1,Neutral,Medium,Partner,False,13,True,58,Male,55+,False
ORD_000158,CUST_00505,REST_0032,2025-02-24 05:06:27,2025-02-24,2025-02,5,Weekday,Japanese,Dinner,Cafe,Delhi,Credit Card,Delivered,1935.84,193.58,29.29,20,1791.55,26,20.0,-6.0,4.0,Bike,2.3,3.6,Happy,Low,Friends,False,14,True,46,Female,45-54,False
ORD_000159,CUST_01110,REST_0014,2025-12-01 09:01:40,2025-12-01,2025-12,9,Weekday,Indian,Lunch,Casual Dining,Mumbai,UPI,Refunded,1509.44,0.0,51.99,0,1561.43,56,,,10.9,Bike,,,Happy,Very High,Friends,False,16,True,50,Other,45-54,False
ORD_000160,CUST_00978,REST_0024,2026-05-18 12:14:22,2026-05-18,2026-05,12,Weekday,Indian,Snacks,Quick Service,Hyderabad,UPI,Delivered,1220.05,183.01,16.72,20,1073.76,56,61.0,5.0,4.0,Scooter,2.5,4.6,Celebratory,High,Alone,False,14,True,61,Female,55+,False
ORD_000161,CUST_00798,REST_0100,2025-03-29 12:49:39,2025-03-29,2025-03,12,Weekend,Mexican,Lunch,Quick Service,Kolkata,Wallet,Delivered,1129.09,112.91,39.16,0,1055.34,32,31.0,-1.0,11.8,Bike,2.7,,Happy,Medium,Partner,True,6,True,21,Male,18-24,True
ORD_000162,CUST_00239,REST_0145,2026-01-25 11:45:50,2026-01-25,2026-01,11,Weekend,Mexican,Lunch,Casual Dining,Chennai,Credit Card,Delivered,2411.18,0.0,22.6,0,2433.78,27,42.0,15.0,7.0,Bicycle,3.0,3.6,Happy,Low,Colleagues,False,4,True,52,Male,45-54,False
ORD_000163,CUST_00350,REST_0133,2025-01-06 13:19:28,2025-01-06,2025-01,13,Weekday,Indian,Dinner,Cafe,Bangalore,UPI,Delivered,2490.04,0.0,37.68,0,2527.72,38,38.0,0.0,5.5,Scooter,,,Celebratory,Medium,Friends,True,15,True,53,Male,45-54,False
ORD_000164,CUST_00718,REST_0037,2026-04-05 12:35:35,2026-04-05,2026-04,12,Weekend,South Indian,Dinner,Cloud Kitchen,Ahmedabad,UPI,Delivered,1676.56,167.66,51.81,50,1610.71,35,30.0,-5.0,4.9,Bike,,3.8,Happy,High,Colleagues,False,4,True,18,Male,18-24,False
ORD_000165,CUST_00146,REST_0121,2025-11-29 08:55:24,2025-11-29,2025-11,8,Weekend,Italian,Dinner,Cloud Kitchen,Mumbai,UPI,Refunded,332.96,33.3,32.84,30,362.5,16,,,9.3,Bike,,,Celebratory,Medium,Alone,False,11,True,50,Female,45-54,False
ORD_000166,CUST_00840,REST_0075,2026-02-28 09:24:49,2026-02-28,2026-02,9,Weekend,Indian,Late Night,Casual Dining,Ahmedabad,UPI,Delivered,2273.88,227.39,40.55,10,2097.04,19,34.0,15.0,2.4,Bike,3.5,4.9,Neutral,Medium,Family,False,9,True,38,Male,35-44,False
ORD_000167,CUST_00472,REST_0060,2026-06-18 17:10:43,2026-06-18,2026-06,17,Weekday,Indian,Lunch,Quick Service,Kolkata,UPI,Delivered,1769.77,353.95,25.7,20,1461.52,30,27.0,-3.0,11.0,Bicycle,,3.5,Celebratory,Medium,Alone,False,17,True,30,Female,25-34,False
ORD_000168,CUST_00592,REST_0146,2025-05-30 12:04:10,2025-05-30,2025-05,12,Weekday,South Indian,Lunch,Fine Dining,Pune,Debit Card,Delivered,1771.89,177.19,29.26,50,1673.96,40,40.0,0.0,7.7,Car,1.4,3.9,Happy,Medium,Colleagues,False,4,True,52,Female,45-54,False
ORD_000169,CUST_00150,REST_0083,2026-01-05 07:16:15,2026-01-05,2026-01,7,Weekday,Chinese,Lunch,Fine Dining,Bangalore,UPI,Cancelled,2371.78,118.59,42.03,0,2295.22,60,,,6.4,Car,,,Happy,Medium,Friends,False,8,True,44,Female,35-44,False
ORD_000170,CUST_01155,REST_0033,2026-04-14 19:06:08,2026-04-14,2026-04,19,Weekday,Italian,Lunch,Quick Service,Kolkata,Wallet,Delivered,1976.38,296.46,36.07,10,1725.99,30,22.0,-8.0,7.6,Bike,4.7,3.8,Neutral,High,Friends,False,14,True,48,Male,45-54,False
ORD_000171,CUST_00198,REST_0020,2025-12-04 06:28:21,2025-12-04,2025-12,6,Weekday,Thai,Snacks,Casual Dining,Chennai,UPI,Delivered,2240.31,0.0,30.35,0,2270.66,37,49.0,12.0,6.5,Scooter,2.8,,Tired,Very High,Friends,False,12,True,25,Female,25-34,False
ORD_000172,CUST_01001,REST_0134,2025-07-25 15:30:20,2025-07-25,2025-07,15,Weekday,Chinese,Lunch,Cloud Kitchen,Mumbai,UPI,Delivered,2127.4,319.11,47.26,10,1865.55,21,25.0,4.0,9.6,Scooter,1.2,4.3,Tired,High,Friends,False,17,True,51,Female,45-54,False
ORD_000173,CUST_00995,REST_0075,2025-09-06 08:20:24,2025-09-06,2025-09,8,Weekend,Indian,Snacks,Casual Dining,Ahmedabad,Cash on Delivery,Delivered,2453.77,245.38,29.01,10,2247.4,25,29.0,4.0,3.1,Scooter,3.1,2.7,Happy,Low,Friends,False,8,True,45,Female,45-54,False
